TRIP_CODE,SAMPLE_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,REPLICATE,PROCHLOROCOCCUS_CELLSML,SYNECOCHOCCUS_CELLSML,PICOEUKARYOTES_CELLSML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,PICO_COMMENTS,ANALYSIS_LOCATION,ANALYSIS_DATE,ANALYST_NAME,TEMP_THAWED_DEGC,INTERNAL_STANDARD,INSTRUMENT_BRAND_MODEL,INSTRUMENT_SERIAL_NUMBER,LASER_NM,MODE_TYPE,ANALYSIS_VOLUME_UL,FLOW_RATE_UL_PER_MIN,ANALYSIS_TIME_MINUTES,BATCH_COMMENTS
ROT20180620,NRSROT20180620_PHYCYT040_03,40,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180620,NRSROT20180620_PHYCYT020_03,20,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180620,NRSROT20180620_PHYCYT010_03,10,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180620,NRSROT20180620_PHYCYT046_03,46,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180620,NRSROT20180620_PHYCYT000_03,0,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180620,NRSROT20180620_PHYCYT030_03,30,2018-06-20 11:09:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT020_01,20,2018-07-19 10:44:00,1,1147.44,28640.57,11201.75,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT000_01,0,2018-07-19 10:44:00,1,2434.65,29481.87,9845.03,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT010_01,10,2018-07-19 10:44:00,1,1404.32,27715.68,9414.57,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT030_01,30,2018-07-19 10:44:00,1,920.22,18415.86,8009.36,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT040_01,40,2018-07-19 10:44:00,1,848.4,12365.77,6624.52,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT046_01,46,2018-07-19 10:44:00,1,939.74,12609.15,6506.8,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT040_02,40,2018-07-19 10:44:00,2,2610.08,12956.33,6760.34,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT046_02,46,2018-07-19 10:44:00,2,907.7,12351.64,6457.32,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT030_02,30,2018-07-19 10:44:00,2,1363.3,18222.72,8463.8,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT010_02,10,2018-07-19 10:44:00,2,1340.82,27256.04,9418.72,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT020_02,20,2018-07-19 10:44:00,2,1144.44,27777.78,9955.56,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT000_02,0,2018-07-19 10:44:00,2,968.54,26789.12,9398.01,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180719,NRSROT20180719_PHYCYT000_03,0,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT010_03,10,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT020_03,20,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT046_03,46,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT040_03,40,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180719,NRSROT20180719_PHYCYT030_03,30,2018-07-19 10:44:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT020_01,20,2018-07-27 10:45:00,1,785.1,21994.64,8969.15,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT046_01,46,2018-07-27 10:45:00,1,919.19,18452.78,8422.1,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT000_01,0,2018-07-27 10:45:00,1,1055.07,23541.3,8803.26,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT040_01,40,2018-07-27 10:45:00,1,876.3,18739.26,8448.4,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT030_01,30,2018-07-27 10:45:00,1,941.38,18688.12,7682.12,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT010_01,10,2018-07-27 10:45:00,1,952.33,23549.48,8982.43,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT046_02,46,2018-07-27 10:45:00,2,853.83,18357.28,8437.16,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT030_02,30,2018-07-27 10:45:00,2,886.14,20063.17,8327.47,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT010_02,10,2018-07-27 10:45:00,2,723.86,22393.81,9111.49,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT040_02,40,2018-07-27 10:45:00,2,804.29,18740.03,8720.83,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT000_02,0,2018-07-27 10:45:00,2,1166.67,23622.22,8766.67,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT020_02,20,2018-07-27 10:45:00,2,929.76,21093.87,7984.29,1,1,1,,CSIRO,2019-05-06 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180727,NRSROT20180727_PHYCYT000_03,0,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT010_03,10,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT040_03,40,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT020_03,20,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT046_03,46,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180727,NRSROT20180727_PHYCYT030_03,30,2018-07-27 10:45:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT046_01,46,2018-08-31 11:10:00,1,1383.01,10924.65,14678.54,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT010_01,10,2018-08-31 11:10:00,1,1585.32,12095.88,14717.28,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT030_01,30,2018-08-31 11:10:00,1,1457.88,11862.92,14425.97,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT020_01,20,2018-08-31 11:10:00,1,1401.77,11892.05,13454.67,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT040_01,40,2018-08-31 11:10:00,1,1562.63,12144.82,15017.3,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT000_01,0,2018-08-31 11:10:00,1,3008.06,10641.94,13599.44,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT000_02,0,2018-08-31 11:10:00,2,2224.44,10363.89,11830,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT010_02,10,2018-08-31 11:10:00,2,1740.05,12486.05,15013.82,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT040_02,40,2018-08-31 11:10:00,2,1718.89,12054.69,14582.47,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT030_02,30,2018-08-31 11:10:00,2,1452.75,13283.91,14422.86,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT046_02,46,2018-08-31 11:10:00,2,1415.56,10841.36,14245.43,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT020_02,20,2018-08-31 11:10:00,2,1540.18,12991.6,14590.57,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180831,NRSROT20180831_PHYCYT046_03,46,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT000_03,0,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT010_03,10,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT020_03,20,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT030_03,30,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180831,NRSROT20180831_PHYCYT040_03,40,2018-08-31 11:10:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT030_01,30,2018-09-21 11:00:00,1,2095.95,11733.1,21370.25,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT040_01,40,2018-09-21 11:00:00,1,2306.24,6134.83,10349.69,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT020_01,20,2018-09-21 11:00:00,1,1894.5,11899.18,26831.7,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT046_01,46,2018-09-21 11:00:00,1,1863.17,3749.06,7475.41,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT000_01,0,2018-09-21 11:00:00,1,2757.58,8456.57,18659.6,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT010_01,10,2018-09-21 11:00:00,1,1979.65,9334.15,25692.87,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT046_02,46,2018-09-21 11:00:00,2,1659.54,3692.75,8495.53,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT010_02,10,2018-09-21 11:00:00,2,1926.43,10611.35,25213.92,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT020_02,20,2018-09-21 11:00:00,2,1946.12,12394.27,27908.84,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT000_02,0,2018-09-21 11:00:00,2,2200.65,9932.68,24397.52,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT040_02,40,2018-09-21 11:00:00,2,2222.22,5033.33,11088.89,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT030_02,30,2018-09-21 11:00:00,2,2032.87,12048.19,21031.11,1,1,1,,CSIRO,2019-05-07 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20180921,NRSROT20180921_PHYCYT020_03,20,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT040_03,40,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT010_03,10,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT030_03,30,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT046_03,46,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20180921,NRSROT20180921_PHYCYT000_03,0,2018-09-21 11:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20181024,NRSROT20181024_PHYCYT010_01,10,2018-10-24 10:52:00,1,22244.44,3322.22,4333.33,4,4,4,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT000_01,0,2018-10-24 10:52:00,1,13042.2,4487.52,14223.72,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT030_01,30,2018-10-24 10:52:00,1,14577.78,4577.78,10755.56,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT020_01,20,2018-10-24 10:52:00,1,9309.2,4195.53,12830.65,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT046_01,46,2018-10-24 10:52:00,1,14643.68,4648.79,8693.23,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT040_01,40,2018-10-24 10:52:00,1,10123.44,4278.73,8520.46,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT000_02,0,2018-10-24 10:52:00,2,12490.2,5460,13501.31,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT040_02,40,2018-10-24 10:52:00,2,13989.35,4293.76,8795.28,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT046_02,46,2018-10-24 10:52:00,2,14075.13,4446.59,9134.47,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT030_02,30,2018-10-24 10:52:00,2,12677.78,4188.89,10555.56,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT010_02,10,2018-10-24 10:52:00,2,16177.78,4088.41,9979.23,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT020_02,20,2018-10-24 10:52:00,2,8829.59,4444.19,13167.96,1,1,1,,CSIRO,2019-05-08 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
ROT20181024,NRSROT20181024_PHYCYT010_03,10,2018-10-24 10:52:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20181024,NRSROT20181024_PHYCYT046_03,46,2018-10-24 10:52:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20181024,NRSROT20181024_PHYCYT000_03,0,2018-10-24 10:52:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20181024,NRSROT20181024_PHYCYT040_03,40,2018-10-24 10:52:00,3,,,,0,0,0,,,,,,,,,,,,,,
ROT20181024,NRSROT20181024_PHYCYT020_03,20,2018-10-24 10:52:00,3,,,,0,0,0,,,,,,,,,,,,,,
