"TripCode","StationName","StationCode","Longitude","Latitude","SampleDateLocal","Biomass_mgm3","AshFreeBiomass_mgm3","Secchi_m","Year","Month","Day","Time_24hr","ZoopAbundance_m3","CopeAbundance_m3","AvgTotalLengthCopepod_mm","HerbivoreCarnivoreCopepodRatio","NoCopepodSpecies_Sample","ShannonCopepodDiversity","CopepodEvenness","PhytoBiomassCarbon_pgL","PhytoAbund_CellsL","DiatomDinoflagellateRatio","AvgCellVol_um3","NoPhytoSpecies_Sample","ShannonPhytoDiversity","PhytoEvenness","NoDiatomSpecies_Sample","ShannonDiatomDiversity","DiatomEvenness","NoDinoSpecies_Sample","ShannonDinoDiversity","DinoflagellateEvenness","CTDTemperature_degC","CTDSalinity_psu","CTDChlF_mgm3","MLDtemp_m","MLDsal_m","DCM_m","Silicate_umolL","Phosphate_umolL","Ammonium_umolL","Nitrate_umolL","Nitrite_umolL","Oxygen_umolL","DIC_umolkg","TAlkalinity_umolkg","Salinity_psu","PigmentChla_mgm3"
"YON20100224","Yongala","YON","147.61842","-19.30847",2010-02-24,"35.6488","","16","2010","2","24","10:58:00","2849.4555","2230.6001","0.735502949408099","","15","2.25791242361849","0.833777905113979","13681203.0159954","237960","0.393956876036634","1217.10458816608","10","2.03070783654073","0.881925207767329","10","2.03070783654073","0.881925207767329","","","","28.9004","34.3283285714286","0.14815","21.866","5.964","23.853","1.975","0.015","0.015","0","","","1925.3675","2245.7375","34.3925",""
"YON20100413","Yongala","YON","147.61842","-19.30847",2010-04-13,"27.09363","","13","2010","4","13","14:14:00","9214.8278","7501.0738","0.903588917401623","","23","2.53998888429295","0.810076086694446","9034885.22082766","308968","0.380040884593942","418.933706532715","12","1.63159396929212","0.656601715574031","12","1.63159396929212","0.656601715574031","","","","27.3718222222222","34.6863666666667","0.389566666666667","7.951","7.951","27.829","2.95","0.0375","0.0175","0","","","1936.175","2250.22","34.46025",""
"YON20100521","Yongala","YON","147.61842","-19.30847",2010-05-21,"31.58203","","11","2010","5","21","12:56:00","3556.7193","2965.0662","0.849587103316614","","11","1.63939144964275","0.683679336724979","98090082.8439887","520032","0.988555447771976","5159.28639512568","14","1.44855382508018","0.54889062424853","13","1.44640295317008","0.563910920487548","1","0","","24.7921928571429","34.5486142857143","0.611678571428571","11.927","5.964","21.866","0.4","0.01","0.005","0.075","","","1942.0825","2255.765","34.66625",""
"YON20100729","Yongala","YON","147.61842","-19.30847",2010-07-29,"8.24234","","20","2010","7","29","11:22:00","1046.4927","756.8672","0.652451835672097","","17","2.26844119338446","0.800660210832132","18482082.1903701","395776","0.641695269362782","1378.45096178141","12","2.01069402468497","0.809162800886913","12","2.01069402468497","0.809162800886913","","","","23.32812","35.21488","0.09362","23.853","23.853","23.853","0.625","0.015","0.0225","0.1","","","1980.1925","2304.18","35.26825",""
"YON20100817","Yongala","YON","147.61842","-19.30847",2010-08-17,"7.41266","","17","2010","8","17","10:15:00","2489.0238","1281.2354","0.632653933071159","","20","2.58985673096565","0.864515415422344","7672817.05331743","206790","0.141210374639769","469.441333236617","6","1.20238409325755","0.671063339643226","6","1.20238409325755","0.671063339643226","","","","23.0164066666667","35.2653","0.416686666666667","16.896","15.903","16.896","1","0.1225","0.035","0","","","1983.6075","2307","35.31075",""
"YON20100909","Yongala","YON","147.61842","-19.30847",2010-09-09,"9.42564","","13","2010","9","9","11:00:00","2488.1163","1390.951","0.571463233068598","","19","2.14387010583567","0.728108179862023","12730565.3981442","241522","0.333853895540517","1324.9340396734","8","1.76015342561481","0.846454872779405","8","1.76015342561481","0.846454872779405","","","","24.41016","35.1864666666667","0.0893266666666667","23.854","7.951","22.86","1.2","0.1","0.0225","0","","","1976.13","2297.765","35.23675",""
"YON20101101","Yongala","YON","147.61842","-19.30847",2010-11-01,"8.55516","","15","2010","11","1","11:45:00","1433.7276","1000.089","0.70848767359705","","26","2.79213707190076","0.85698414375294","13391944.8568834","478984","0.922636470071711","299.376848120188","5","0.648596403043267","0.402995603640488","5","0.648596403043267","0.402995603640488","","","","27.5457416666667","34.9216333333333","0.127066666666667","8.945","6.958","23.853","1.3","0.105","0.005","0","","","1972.5775","2302.33","35.20775",""
"YON20101208","Yongala","YON","147.61842","-19.30847",2010-12-08,"9.08561","","17.5","2010","12","8","10:45:00","3530.8778","2665.84","0.633132736585842","","21","1.97297197523262","0.648039886580023","14329341.249697","423499","0.968636911942099","502.585645349812","7","0.297102293336028","0.152680376059636","7","0.297102293336028","0.152680376059636","","","","27.5457416666667","34.9216333333333","0.127066666666667","8.945","6.958","23.853","1.65","0.02","0.05","0.1","","","1956.7975","2285.5025","",""
"YON20110118","Yongala","YON","147.61842","-19.30847",2011-01-18,"28.60337","","15","2011","1","18","11:30:00","11357.0204","8731.9846","0.625989073606474","","21","2.46243527171116","0.808808383607273","28456443.0481861","473731","0.948125316105391","963.064596891485","9","0.585150847577434","0.266313627479461","8","0.578584692305745","0.278240422107922","1","0","","29.02766","33.46288","0.430013333333333","15.902","5.964","21.866","10.625","0.1625","0.065","0.125","","","1892.23","2195.665","33.13625",""
"YON20110217","Yongala","YON","147.61842","-19.30847",2011-02-17,"25.29236","","10","2011","2","17","11:30:00","4031.4031","3122.8411","0.616820646590055","","17","2.33502413173176","0.824161066666722","9804806.38386776","361880","0.683473834897407","355.882973969272","10","0.823193914103659","0.357508574431559","7","0.801935734502286","0.412113444647793","3","1.09861228866811","1","28.6103357142857","34.05315","0.20645","21.866","5.964","22.86","2.85","0.08","0.0225","0.1","","","1917.1675","2233.6325","34.1465",""
"YON20110323","Yongala","YON","147.61842","-19.30847",2011-03-23,"19.34093","","5.5","2011","3","23","10:49:00","10105.7079","8772.7882","0.699255786603853","","20","2.07978351971831","0.694248794552977","20705081.117246","539854","0.408863412756128","605.11335424022","17","2.0904232442895","0.737827685541221","15","2.04922982418434","0.756717812450552","2","0.693147180559945","1","28.2241","33.6502","0.8738","11.927","5.964","14.909","6.65","0.16","0.055","0.45","","","1928.635","2226.505","33.68925",""
"YON20110414","Yongala","YON","147.61842","-19.30847",2011-04-14,"25.74711","","16","2011","4","14","11:27:00","5304.4766","4767.2283","0.827881578589387","","16","2.0272108154968","0.731161747588425","129469355.182638","365378","0.962360038011817","12899.7309301326","20","2.25248883221201","0.751899244167025","19","2.24706131265541","0.763154315152947","2","0.693147180559945","1","26.3310142857143","32.7014928571429","0.247514285714286","6.958","5.964","25.841","3.9","0.1725","0.04","0.175","","","1887.295","2175.445","32.97275",""
"YON20110527","Yongala","YON","147.61842","-19.30847",2011-05-27,"14.4581","","13","2011","5","27","10:50:00","5005.2496","4127.9709","0.758492527285015","","18","2.25637237312095","0.78065126638357","24347034.1077456","273350","0.689548325586938","2351.28533484544","17","2.19972893384854","0.776407798044344","15","2.15590539384049","0.796109833179242","2","0.450561208866305","0.650022421648354","23.6073133333333","34.2438333333333","0.253966666666667","11.927","21.866","23.853","2.825","0.15","0.01","0.1","","","1949.6475","2248.155","34.3055",""
"YON20110616","Yongala","YON","147.61842","-19.30847",2011-06-16,"16.96072","","18","2011","6","16","11:25:00","3223.4894","2502.6247","0.586874956720438","","15","1.94648031926516","0.718775567185911","13443232.391492","220615","0.256340332697028","1946.76308342588","12","2.16677239068976","0.871973355970785","8","1.76763911607219","0.850054728946235","4","1.38629436111989","1","22.663125","34.619475","0.1403375","21.866","8.945","23.853","1.65","0.1325","0.0375","0.1","","","1960.11","2261.415","34.68125",""
"YON20110720","Yongala","YON","147.61842","-19.30847",2011-07-20,"8.37953","","18","2011","7","20","11:37:00","2836.8268","2459.8784","0.599186450435924","","14","2.23884237559956","0.848349276264472","16732687.1837254","266925","0.671328671328671","1442.09487878618","20","2.7011032982925","0.901650431895252","14","2.4140905138069","0.914754858379239","6","1.74815545724768","0.975664137553482","21.71785","34.7793333333333","0.11525","17.89","18.884","24.847","1.75","0.1575","0.0075","0.05","","","1972.38","2271.095","34.82825",""
"YON20110811","Yongala","YON","147.61842","-19.30847",2011-08-11,"4.44346","","14","2011","8","11","11:00:00","264.7706","220.6422","0.608424732440123","","16","2.25141830997643","0.812027507692402","19108342.8058507","281937","0.75916710319539","2077.6248838925","17","1.95329634854546","0.689427907941796","13","1.77478513539578","0.691937690790216","4","1.35342026508444","0.976286352337974","","","","17.89","17.89","26.835","1.7","0.145","0.015","0.075","","","1981.91","2281.145","34.92025",""
"YON20110908","Yongala","YON","147.61842","-19.30847",2011-09-08,"25.53836","","13","2011","9","8","11:00:00","4270.7835","3413.9067","0.552948157458433","","15","2.23076387491872","0.823752777555885","29936113.1993451","233318","0.443624331891066","3472.17753456656","14","1.60980520311841","0.609992509466664","10","1.35461243197238","0.588300704323149","4","1.15058926871326","0.829974716036343","21.8434785714286","35.1480714285714","0.178435714285714","20.872","6.957","26.835","0.3","0.085","0.04","0","","","1984.7275","2292.2325","35.2",""
"YON20111027","Yongala","YON","147.61842","-19.30847",2011-10-27,"12.66924","","21","2011","10","27","13:44:00","3128.2819","2176.1962","0.803812579950282","","26","2.68601119835088","0.824411175975158","16146163.7667172","494120","0.661654135338346","543.922603922124","10","1.55368447086491","0.674756592315406","9","1.49658375496829","0.681124619852311","1","0","","25.19738","35.25356","0.0953266666666667","18.884","5.964","26.835","0.1","0.06","0.085","0","","","1995.5425","2309.995","35.3066666666667",""
"YON20111213","Yongala","YON","147.61842","-19.30847",2011-12-13,"12.17309","","5.5","2011","12","13","12:55:00","1689.5745","1215.0428","0.587213993202544","","14","2.202191227372","0.834461306565497","31425663.0779412","472565","0.834472590805522","1852.99059191857","15","1.93734208631797","0.715401097634545","15","1.9110364444011","0.705687229735728","1","0","","28.1739","35.2140733333333","0.11992","8.945","8.945","27.829","0.775","0.0575","0.1","0","","","1983.6025","2306.3375","35.31775",""
"YON20120112","Yongala","YON","147.61842","-19.30847",2012-01-12,"17.31435","","9.5","2012","1","12","11:30:00","5555.1283","4249.411","0.600471475741433","","17","1.89604226880352","0.669219729880637","61968910.7172965","431472","0.741992640043615","5414.51142136686","20","2.2163480664287","0.739835160169147","17","2.11301322256625","0.745800956711973","4","1.24458313273109","0.897776956782599","28.7253066666667","35.0567533333333","0.123786666666667","24.847","21.866","28.823","0.4","0.0425","0.105","0","","","1971.1575","2297.17","35.111","0.248"
"YON20120208","Yongala","YON","147.61842","-19.30847",2012-02-08,"39.13071","","11","2012","2","8","10:49:00","1436.2885","1022.8116","0.697935573210451","","14","2.28699777080527","0.86659647183136","42934684.7631572","290524","0.934936803370487","4827.62909515221","25","2.19055218518157","0.680533299314602","23","2.16620318756099","0.690864992369019","3","0.934769897858279","0.850864228900568","29.43914","34.4655933333333","0.210593333333333","12.921","5.964","25.841","2.85","0.0325","0.0725","0","","","1958.3775","2277.5575","34.63925",""
"YON20120402","Yongala","YON","147.61842","-19.30847",2012-04-02,"28.03212","","14","2012","4","2","10:44:00","5943.7338","3522.7162","0.63753869066702","","19","2.11688343337118","0.718942877862072","74995260.9053046","198020.84","0.974385322162097","11959.8675544501","19","2.09223694306066","0.710572356182082","13","1.99310089203055","0.777052726687388","5","0.878374369526781","0.545764681408763","27.6079866666667","34.5125866666667","0.293513333333333","19.878","6.958","27.828","3.1","0.125","0.075","0","","","1938.655","2261.66","34.63125",""
"YON20120424","Yongala","YON","147.61842","-19.30847",2012-04-24,"24.04696","","17","2012","4","24","10:50:00","9031.2115","9031.2115","0.678330793113037","","16","1.72705007654114","0.622901645198202","13400417.7225324","51228.9","0.798904256570051","10639.6523158665","11","2.221008952735","0.926232674933739","10","2.12236202808455","0.921730117398113","","","","26.8121666666667","34.6943","0.0962733333333333","13.915","5.964","26.835","2","0.0725","0.1175","0","","","1947.465","2266.31","34.785",""
"YON20120604","Yongala","YON","147.61842","-19.30847",2012-06-04,"13.60122","","15","2012","6","4","10:30:00","527.3079","380.8335","0.671166958789077","","17","2.06164884281031","0.727671584328598","29594735.719995","122749.62","0.680679367761154","8464.2886363253","12","2.23007823021229","0.897449499924895","10","2.14727074225542","0.932547834513828","2","0.598269588585257","0.863120568566631","22.9057357142857","35.1310642857143","","25.841","25.841","","0.375","0.09","0.1575","0.075","","","1967.8","2277","35.10125",""
"YON20120615","Yongala","YON","147.61842","-19.30847",2012-06-15,"25.84232","","20","2012","6","15","10:41:00","2436.5621","1873.0829","0.538029113126814","","15","2.07908939426607","0.767744037174739","3775223.37635523","3925","0.925925925925926","27820.9730732484","7","1.76776147228933","0.908449690314596","6","1.6094379124341","0.898244401703927","1","0","","22.9057357142857","35.1310642857143","","25.841","25.841","","0.85","0.0825","0.18","0.025","","","1969.4475","2279.5425","35.1515",""
"YON20120726","Yongala","YON","147.61842","-19.30847",2012-07-26,"19.04171","","14","2012","7","26","11:00:00","2638.6378","2316.0943","0.633037070424982","","14","1.74270129779249","0.660349920494736","21963642.0826121","16825.92","0.992652995123109","44519.717159465","18","2.33452097520588","0.80768882716496","16","2.2809198572755","0.822667941689131","2","0.636514168294813","0.918295834054489","21.2635466666667","35.1213533333333","0.145833333333333","25.841","25.841","27.829","0.95","0.1175","0.2425","0.075","","","1988.25","2284.0375","35.16725",""
"YON20120816","Yongala","YON","147.61842","-19.30847",2012-08-16,"4.13477","","18","2012","8","16","00:00:00","318.6421","258.7966","0.486621029797146","","19","2.47671801252408","0.84115107497498","3049606.58028313","11525","0.951515151515152","11365.8635211565","6","0.811738860653805","0.453040084115491","5","0.74606155330863","0.46355410640246","","","","21.6559","35.4208071428571","","23.854","27.829","","0.7","0.085","0","0.05","","","1991.96","2302.6625","35.43425",""
"YON20120918","Yongala","YON","147.61842","-19.30847",2012-09-18,"3.06027","","21","2012","9","18","11:00:00","444.0804","293.7869","0.573114677679638","","21","2.50829312937385","0.823870797697078","6375321.81244651","25929.63","0.8551716755279","9629.75358660798","7","1.8446214763655","0.947947919003874","7","1.8446214763655","0.947947919003874","","","","23.56738","35.2380133333333","0.0821733333333333","24.847","5.964","24.847","1.175","0.1575","0.0775","0","","","1985.345","2301.5825","35.3025",""
"YON20121026","Yongala","YON","147.61842","-19.30847",2012-10-26,"19.31373","","20","2012","10","26","11:20:00","1890.5701","1228.6439","0.667463137610499","","15","2.26747399561379","0.837308700810238","10041813.5309255","192108.34","0.918135370152762","1034.1872910207","8","1.48599641752942","0.71461322078282","7","1.4524620051285","0.74641781679058","1","0","","24.9574466666667","35.3696","0.206426666666667","17.89","22.86","27.829","1.15","0.12","0.07","0","","","1993.75","2313.395","35.37275",""
"YON20121129","Yongala","YON","147.61842","-19.30847",2012-11-29,"15.39658","","16","2012","11","29","10:40:00","3166.8175","1969.91","0.621921699722322","","11","1.37184654635623","0.572104445894031","6270885.50123341","118775","0.347972972972973","1575.5190424337","5","1.06707968570313","0.663013886686242","5","1.06707968570313","0.663013886686242","","","","27.1076933333333","35.2557333333333","7.30758","15.903","5.964","27.829","1.7","0.1175","0.0925","0.025","","","1977.455","2301.21","35.26575",""
"YON20121219","Yongala","YON","147.61842","-19.30847",2012-12-19,"43.52391","","18","2012","12","19","10:20:00","9575.2607","7317.4577","0.662583615139996","","17","1.78949303568899","0.631612525559772","11440750.3507372","145433.31","0.902065811570799","1772.823952526","9","0.239141832270446","0.108838138229988","8","0.226501336165439","0.108924118146868","","","","28.0526466666667","35.5873666666667","0.186913333333333","15.903","23.853","27.829","1.9","0.1025","0.11","0","","","1990.83","2321.53","35.56075",""
"YON20130131","Yongala","YON","147.61842","-19.30847",2013-01-31,"80.53284","","15","2013","1","31","10:15:00","9806.4813","7861.5067","0.631859857093297","","12","2.05512529916672","0.827043261098784","104999561.9363","117414.47","0.994904090187015","35024.0319666621","11","1.70087735504112","0.709320950892144","10","1.69710250087529","0.737042251354348","1","0","","29.1541133333333","35.0111066666667","0.242166666666667","6.957","12.921","27.829","0.725","0.1","0.1175","0","","","1959.9225","2289.1175","35.02875",""
"YON20130220","Yongala","YON","147.61842","-19.30847",2013-02-20,"11.95547","","19","2013","2","20","10:42:00","4243.5808","3318.6981","0.660870855803365","","22","2.18240145166628","0.706040594588136","18398026.3700256","36005.16","0.670104","20984.8334669257","15","2.25070617333775","0.831116857590632","14","2.2123027890578","0.838292811691333","1","0","","28.5549266666667","34.9110266666667","0.158893333333333","21.866","5.964","28.823","1.125","0.1275","0.2","0","","","1959.1","2283.78","34.9285",""
"YON20130416","Yongala","YON","147.61842","-19.30847",2013-04-16,"32.22129","","11","2013","4","16","11:35:00","7256.2521","5991.3385","0.646293968200929","","17","2.12942551567123","0.751593776070038","18321342.5202999","69969.11","0.72253475112207","8104.18554015558","18","2.62240455277551","0.90728970957158","18","2.62240455277551","0.90728970957158","","","","26.33466","34.3961933333333","0.3544","25.841","26.835","21.866","1.1","0.15","0.0975","0","","","1937.81","2243.8575","34.4065",""
"YON20130515","Yongala","YON","147.61842","-19.30847",2013-05-15,"26.54958","","13","2013","5","15","10:30:00","6120.5497","4365.9921","0.684719577596121","","19","2.46389339848785","0.836795537595202","24697677.4857308","512042.45","0.888575794387726","1169.90038392375","19","2.32711128856","0.79034114988479","14","2.16791992932669","0.821475117269524","5","1.56073951361633","0.969741983557403","25.12484","34.4225666666667","0.157413333333333","8.945","5.964","27.829","1.5","0.1625","0.245","0","","","1949.305","2252.1125","34.622",""
"YON20130611","Yongala","YON","147.61842","-19.30847",2013-06-11,"37.72979","","11","2013","6","11","13:34:00","11438.6281","9983.2975","0.811355571443203","","14","1.98910841174226","0.753719288103624","27675013.8639989","717994.28","0.364002412763413","718.311501515832","16","2.15627925595823","0.777713347335672","15","2.12634623138945","0.785194539792505","1","0","","23.7762533333333","34.7294666666667","","22.86","18.884","","2.125","0.08","0.2275","0","","","1963.835","2261.92","34.742",""
"YON20130719","Yongala","YON","147.61842","-19.30847",2013-07-19,"11.32981","","14","2013","7","19","11:08:00","7371.8623","6161.3537","0.607074997739539","","15","2.32490107019383","0.858514760637585","24008986.3992128","854784.29","0.919935215619836","737.639266698183","10","1.64680686176621","0.715199132825478","6","1.33984751554954","0.747783136386485","3","1.09861228866811","1","22.60294","35.0801733333333","0.24582","14.909","5.963","27.829","1.4","0.0625","0.0725","0","","","1975.665","2275.925","35.09375",""
"YON20130808","Yongala","YON","147.61842","-19.30847",2013-08-08,"9.79288","","22","2013","8","8","10:58:00","1154.1604","971.5155","0.7211795730485","","20","2.25984409068896","0.754354489764866","16338296.3150877","624316.8","0.763195649362788","482.030563783798","9","1.26679773634489","0.576544495911601","7","1.23755959981368","0.63597982692802","2","0.693147180559945","1","22.5224333333333","35.31238","0.08806","8.945","5.964","29.816","1.125","0.0525","0.06","0","","","1985.965","2295.7125","35.32275",""
"YON20130912","Yongala","YON","147.61842","-19.30847",2013-09-12,"50.33812","","11","2013","9","12","11:26:00","9786.0795","6644.1971","0.520614095343439","","17","2.48262548877651","0.876257869526415","84644664.1853133","2260048.96","0.887927226663079","865.475191476552","10","0.913422167510765","0.396694206998033","9","0.911368442647153","0.414781653203625","1","0","","23.18614","35.4196066666667","0.522586666666667","23.853","5.964","20.872","1","0.0725","0.125","0","","","1985.1","2305.3525","35.43375",""
"YON20131015","Yongala","YON","147.61842","-19.30847",2013-10-15,"50.56934","","14","2013","10","15","11:40:00","9398.4445","5970.9365","0.513276220661946","","17","2.20875354942229","0.779593091376624","157429069.936055","662231.81","0.450540487758631","6557.52305175214","16","1.89323725449503","0.682840999571555","14","1.87141194510654","0.709121368492352","1","0","","25.6513133333333","35.5283466666667","0.185133333333333","6.958","7.951","23.853","1.325","0.055","0.1575","0","","","2007.0875","2320.2975","35.51825",""
"YON20131114","Yongala","YON","147.61842","-19.30847",2013-11-14,"14.66211","","11","2013","11","14","10:32:00","4930.4425","3658.7284","0.562087971971012","","16","2.05761168778956","0.742126544512294","16148575.312424","339617.65","0.466864521019641","1277.45052989821","12","1.78021364188061","0.716410671617179","8","1.60615645022866","0.772397981878905","4","1.18165749718535","0.852385705609282","26.7915333333333","35.55136","0.242633333333333","19.878","26.835","18.884","1.625","0.0475","0.075","0","","","1994.5225","2323.4225","35.5615",""
"YON20131205","Yongala","YON","147.61842","-19.30847",2013-12-05,"191.84525","","15","2013","12","5","11:26:00","12553.9281","9344.0399","0.693813667255423","","16","2.05509795759212","0.741219907989797","26498486.511459","746275.47","0.524121822942725","1462.46578621813","14","2.16294100668593","0.8195884880611","13","2.11106060941854","0.823041828594934","","","","27.35482","35.5711733333333","0.36336","18.884","5.964","26.835","1.8","0.035","0.0025","0","","","1996.4","2321.6525","35.58525",""
"YON20140122","Yongala","YON","147.61842","-19.30847",2014-01-22,"9.35764","","13","2014","1","22","10:00:00","5209.2676","4481.6025","0.608641847419533","","15","1.76396207363278","0.651377169047614","5460791.07924728","150101.92","0.46956295412645","922.196016528166","5","1.12750045690961","0.700555422609863","3","0.721456215100619","0.656697747278313","2","0.693147180559945","1","28.2974533333333","35.51828","0.057","11.927","5.964","21.866","1.525","0.02","0.08","0","","","1984.6175","2318.5","35.553",""
"YON20140220","Yongala","YON","147.61842","-19.30847",2014-02-20,"12.49952","","10","2014","2","20","10:48:00","7725.4941","5440.4888","0.604824959386002","","16","2.1414223446203","0.772354849258131","10489063.818284","149781.83","0.590729469165488","2798.61672730377","14","2.01082211205733","0.761947112513273","13","1.97430413147826","0.769724410244177","1","0","","27.90968","35.3204466666667","0.486433333333333","21.866","16.896","25.841","0.7","0.015","0.0025","0","","","1973.7425","2305.0025","35.35475",""
"YON20140317","Yongala","YON","147.61842","-19.30847",2014-03-17,"25.80152","","16","2014","3","17","14:07:00","13220.3879","11316.217","0.625937483348013","","19","2.00983893541496","0.682588075227812","2024128.11434787","104932.24","0.254305543655214","862.175743250263","7","1.72248186896433","0.88518057722272","5","1.46813993901621","0.912206632932989","2","0.598305447483265","0.863172302020958","27.1888933333333","35.56824","0.267706666666667","17.89","25.841","26.835","0.975","0.0325","0.2475","0.125","","","1983.765","2312.935","35.5685",""
"YON20140501","Yongala","YON","147.61842","-19.30847",2014-05-01,"18.40245","","16","2014","5","1","11:25:00","12744.345","10445.7388","0.617539022754427","","20","1.99254604884585","0.665128211367832","18449466.3601709","100181.96","0.340784212562879","8134.84604815268","9","1.55448729533199","0.707477656752118","6","1.35125672413102","0.75415073693635","3","1.09861228866811","1","26.52638","35.1716333333333","0.154013333333333","21.866","5.964","27.829","1.075","0.05","0.1775","0.1","","","1971.3425","2296.365","35.184","0.263"
"YON20140527","Yongala","YON","147.61842","-19.30847",2014-05-27,"17.02873","","16","2014","5","27","12:12:00","4325.1884","2992.2687","0.57478402841964","","19","2.20798578577513","0.749883356862841","22613382.8809057","170850.18","0.344698330578908","5606.56862444398","8","1.67910873466714","0.807480614872542","6","1.52478271998501","0.850997439205348","2","0.693147180559945","1","24.9797933333333","35.2835466666667","0.372406666666667","19.878","5.964","21.866","0.15","0.0475","0.205","0.125","","","1977.5725","2300.49","35.29625","0.347"
"YON20140624","Yongala","YON","147.61842","-19.30847",2014-06-24,"1.27851","","16","2014","6","24","10:53:00","2733.4578","2178.5278","0.602319082180177","","22","2.52743455352453","0.817664134887102","13827273.9654578","28975","0.283783783783784","13255.855641227","20","2.62114674907217","0.874960280066204","15","2.35175032723852","0.868429368953842","3","0.950270539233235","0.864973520717927","23.5695","35.2954133333333","0.0608733333333333","27.829","6.957","26.835","0.325","0.0525","0.1825","0.1","","","1989.8525","2310.9025","35.31025","0.12"
"YON20140717","Yongala","YON","147.61842","-19.30847",2014-07-17,"2.40061","","16","2014","7","17","10:28:00","5114.0591","4066.7652","0.568152133666335","","19","2.16724036776122","0.736045264682225","5663932.30775165","221595.12","0.0553564413978779","505.163812360649","5","0.563365090179761","0.350038411440012","4","0.466164977478878","0.336266950622446","1","0","","23.0203733333333","35.2928666666667","0.0684666666666667","15.903","7.952","27.829","0.625","0.07","0.23","0.1","","","2002.845","2315.3375","35.3455","0.133"
"YON20140820","Yongala","YON","147.61842","-19.30847",2014-08-20,"7.43986","","14","2014","8","20","11:15:00","2605.9948","1496.1349","0.536648573601217","","26","2.69682702062576","0.827730851174667","1013171.35561908","53700","0.0948905109489051","159.888071894786","6","1.47507631105469","0.823255764173638","3","0.735621939758795","0.669591945535779","1","0","","22.1714733333333","35.4219466666667","0.0724133333333333","22.86","10.933","26.835","0.9","0.0725","0.2275","0.025","","","1999.7875","2318.7075","35.50525","0.136"
"YON20140910","Yongala","YON","147.61842","-19.30847",2014-09-10,"6.51498","","18","2014","9","10","10:35:00","5830.3904","3599.7902","0.533932599877626","","21","2.70752388609017","0.889309880768935","42478318.7441657","28945","0.0829081632653061","50995.3982690897","7","1.87997059862184","0.966113774335632","4","1.32966134885476","0.959147917027245","3","1.09337471755665","0.995232557322099","23.0593","35.4581066666667","0.143366666666667","23.853","5.964","28.822","0.675","0.07","0.1825","0","","","1999.7825","2323.4525","35.41425","0.128"
"YON20141014","Yongala","YON","147.61842","-19.30847",2014-10-14,"10.62255","","9","2014","10","14","12:02:00","10126.11","6154.5531","0.561395344099666","","14","1.75272072293884","0.664146512949897","32646482.9800454","182620","0.851343784994401","6458.32799471124","11","1.85617265170099","0.774084119835147","10","1.77728278412635","0.77186410592772","","","","25.2924","35.5863066666667","0.45384","25.841","25.841","25.841","1.15","0.075","0.065","0.05","","","1991.2875","2320.3925","35.615","0.636"
"YON20141120","Yongala","YON","147.61842","-19.30847",2014-11-21,"7.00462","","12","2014","11","21","08:48:00","3135.0816","2441.4194","0.635807715380651","","14","2.03374478350953","0.770633044112772","10482936.7093037","108050","0.166666666666667","3541.45366523562","18","2.44804230069796","0.846964510364518","13","2.11765012010116","0.825610889330362","3","1.05492016798614","0.960229717860761","26.7224733333333","35.5838533333333","0.0904533333333333","15.903","8.945","26.835","1.475","0.0625","0.0375","0","","","2005.6775","2324.405","35.565","0.2285"
"YON20141209","Yongala","YON","147.61842","-19.30847",2014-12-09,"6.92302","","18","2014","12","9","10:04:00","3984.4025","2930.3079","0.523855073216026","","15","2.07259608919151","0.765346258480709","8364177.73497162","45080","0.705298013245033","6340.77196012506","23","2.24767418413831","0.716848454932408","17","2.07236206121994","0.731452880372576","4","1.32088834314932","0.952819531114783","28.1716666666667","35.8445933333333","0.127433333333333","12.921","11.927","24.847","1.075","0.0925","0.035","0","","","1985.8875","2316.975","35.6205","0.1705"
"YON20150119","Yongala","YON","147.61842","-19.30847",2015-01-19,"18.76968","","15","2015","1","19","11:25:00","4667.9403","3242.5319","0.563414519684448","","14","1.87335825335032","0.709858869804631","7436394.58765358","270989.57","0.754969750450755","509.509232308882","9","1.81562332980447","0.826325787783431","5","1.47289941402447","0.915163861025786","3","0.796286413865447","0.724811129530342","28.9712333333333","35.5023133333333","0.0799466666666667","12.921","11.927","25.841","1.625","0.055","0.08","0.075","","","1985.8875","2316.975","35.48175","0.1615"
"YON20150224","Yongala","YON","147.61842","-19.30847",2015-02-24,"32.96936","","12","2015","2","24","10:40:00","7535.0769","6066.145","1.06266890084367","","17","1.7934129083356","0.632996068615163","11576297.5316843","202360.35","0.652054421886199","1341.15759614431","16","2.28722296932793","0.824941308814183","15","2.25965308423681","0.834420677769231","1","0","","29.0139066666667","35.55452","0.13266","21.866","18.884","27.829","2.05","0.045","0.195","0","","","1986.59","2316.9825","35.566","1.048"
"YON20150324","Yongala","YON","147.61842","-19.30847",2015-03-24,"30.20831","","12","2015","3","24","15:15:00","4428.5591","3253.4132","0.702700749170133","","20","2.1997042726642","0.734279325319876","23145958.0031","124350","0.579220779220779","6888.99935724308","12","0.835956052308725","0.336413463411209","12","0.790025088908435","0.317929483981153","1","0","","28.74812","35.45026","0.116226666666667","24.847","5.964","22.86","0.625","0.0425","0.08","0","","","1976.44","2309.3275","35.46225","0.292"
